"id","name","college","dept","title","is_asst","pub_year","pub_total","color","is_cfep","cfep_cluster"
"ekautz","Elizabeth Kautz","College of Engineering","Nuclear Engineering","","False","1","87","#0072B2","False",""
"aclark","Aaron Clark","College of Education","Science, Technology, Engineering, & Mathematics Education","","False","2","12","#D55E00","False",""
"gflist","George List","College of Engineering","Civil, Construction and Environmental Engineering","","False","7","65","#0072B2","False",""
"rparaju","Rajan Parajuli","College of Natural Resources","Forestry and Environmental Resources","","False","6","75","#9B59B6","False",""
"jcallair","Jason Allaire","College of Humanities and Social Sciences","Psychology","","False","4","54","#CC79A7","False",""
"mgonza22","Maru Gonzalez","College of Agriculture and Life Sciences","Agricultural and Human Sciences","","False","1","21","#E69F00","False",""
"tghosh","Tushar Ghosh","Wilson College of Textiles","Textile Engineering, Chemistry and Science","","False","3","51","#1ABC9C","False",""
"amgrunde","Amy Grunden","College of Agriculture and Life Sciences","North Carolina Agricultural Research Service","","False","6","60","#E69F00","False",""
"jrzink","Jim Zink","College of Humanities and Social Sciences","Political Science & Public Administration [in the School of Public and International Affairs]","","False","1","11","#CC79A7","False",""
"jgpierce","Joshua Pierce","College of Sciences","Chemistry","","False","3","71","#009E73","False",""
"mmuller2","Marie Muller","College of Engineering","Mechanical and Aerospace Engineering","","False","1","51","#0072B2","False",""
"rbormond","R  Bryan Ormond","Wilson College of Textiles","Textile Engineering, Chemistry and Science","","False","3","29","#1ABC9C","False",""
"vikasper","Verena Kasper-Marienberg","College of Humanities and Social Sciences","History","","False","1","10","#CC79A7","False",""
"ksbunds","Kyle Bunds","College of Natural Resources","Parks, Recreation and Tourism Management","","False","7","51","#9B59B6","False",""
"wjasper","Warren Jasper","Wilson College of Textiles","Textile Engineering, Chemistry and Science","","False","2","33","#1ABC9C","False",""
"msuh2","Minyoung Suh","Wilson College of Textiles","Textile and Apparel, Technology and Management","","False","1","28","#1ABC9C","False",""
"bwhipker","Brian Whipker","College of Agriculture and Life Sciences","Horticultural Science","","False","1","62","#E69F00","False",""
"mkhisa","Moses Khisa","College of Humanities and Social Sciences","Political Science & Public Administration [in the School of Public and International Affairs]","","False","1","19","#CC79A7","False",""
"damarks","Devorah Stowe","College of Veterinary Medicine","Population Health and Pathobiology","","False","1","36","#56B4E9","False",""
"slin23","Shih-Chun Lin","College of Engineering","Electrical and Computer Engineering","","False","6","60","#0072B2","False",""
"tjhorn","Tim Horn","College of Engineering","Mechanical and Aerospace Engineering","","False","2","56","#0072B2","False",""
"bwbeeler","Benjamin Beeler","College of Engineering","Nuclear Engineering","","False","1","63","#0072B2","False",""
"jwb","John Baugh","College of Engineering","Civil, Construction and Environmental Engineering","","False","2","27","#0072B2","False",""
"misra","Kailash Misra","College of Sciences","Mathematics","","False","3","40","#009E73","False",""
"liclarke","Laura Clarke","College of Sciences","Physics","","False","1","37","#009E73","False",""
"srhopkin","Skylar Hopkins","College of Agriculture and Life Sciences","Applied Ecology","","False","2","25","#E69F00","False",""
"imali","Ivana Mali","College of Natural Resources","Forestry and Environmental Resources","","False","1","33","#9B59B6","False",""
"efimenko","Kirill Efimenko","College of Engineering","Chemical and Biomolecular Engineering","","False","3","45","#0072B2","False",""
"mjscott3","Maxwell Scott","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","4","82","#E69F00","False",""
"aptitus","Aaron Titus","College of Sciences","Physics","","False","1","2","#009E73","False",""
"lmneal2","Luke Neal","College of Engineering","Chemical and Biomolecular Engineering","","False","4","49","#0072B2","False",""
"sgaddam4","Shobhan Gaddameedhi","College of Sciences","Biological Sciences","","False","1","52","#009E73","False",""
"mkatti","Madhusudan Katti","College of Humanities and Social Sciences","Interdisciplinary Studies","","False","3","41","#CC79A7","False",""
"bspace","Brian Space","College of Sciences","Chemistry","","False","11","131","#009E73","False",""
"sdkirby","Sarah Kirby","College of Agriculture and Life Sciences","Agricultural and Human Sciences","","False","1","9","#E69F00","False",""
"jbtracy","Joseph Tracy","College of Engineering","Materials Science and Engineering","","False","3","88","#0072B2","False",""
"johata","Jun Ohata","College of Sciences","Chemistry","","False","1","46","#009E73","False",""
"avsaveli","Alexei Saveliev","College of Engineering","Mechanical and Aerospace Engineering","","False","2","45","#0072B2","False",""
"choyo","Cathrine Hoyo","College of Sciences","Biological Sciences","","False","6","153","#009E73","False",""
"eadenhar","Emiel Den Hartog","Wilson College of Textiles","Textile Engineering, Chemistry and Science","","False","7","71","#1ABC9C","False",""
"jsjones7","Jill Jones","College of Education","Teacher Education and Learning Sciences","","False","1","10","#D55E00","False",""
"jeapen","Jacob Eapen","College of Engineering","Nuclear Engineering","","False","2","30","#0072B2","False",""
"rhernan2","Raquel Hernandez","College of Agriculture and Life Sciences","Molecular and Structural Biochemistry","","False","1","31","#E69F00","False",""
"celeprev","Catherine LePrevost","College of Agriculture and Life Sciences","Applied Ecology","","False","4","45","#E69F00","False",""
"jahoppin","Jane Hoppin","College of Sciences","Biological Sciences","","False","11","205","#009E73","False",""
"ahjhala","Arnav Jhala","College of Engineering","Computer Science","","False","1","42","#0072B2","False",""
"jpwang","Jack Wang","College of Natural Resources","Forestry and Environmental Resources","","False","2","54","#9B59B6","False",""
"hhuang11","He Huang","College of Engineering","Biomedical Engineering","","False","10","216","#0072B2","False",""
"lmgonza4","Liara Gonzalez","College of Veterinary Medicine","Clinical Sciences","","False","4","48","#56B4E9","False",""
"hmitaso","Helena Mitasova","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","9","95","#009E73","False",""
"mmfarazm","Mohammad Farazmand","College of Sciences","Mathematics","","False","4","44","#009E73","False",""
"yxu11","Yingjiao Xu","Wilson College of Textiles","Textile and Apparel, Technology and Management","","False","4","52","#1ABC9C","False",""
"hshuang","Hsiao-Ying Shadow Huang","College of Engineering","Mechanical and Aerospace Engineering","","False","4","56","#0072B2","False",""
"klmarti3","Katie Martin","College of Natural Resources","Forestry and Environmental Resources","","False","2","30","#9B59B6","False",""
"cheil","Caiti Heil","College of Sciences","Biological Sciences","","False","1","30","#009E73","False",""
"dxlascel","Duncan Lascelles","College of Veterinary Medicine","Clinical Sciences","","False","19","226","#56B4E9","False",""
"akaprav","Alexandros Kapravelos","College of Engineering","Computer Science","","False","1","25","#0072B2","False",""
"mbreen3","Matthew Breen","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","8","123","#56B4E9","False",""
"lyons","Kevin Lyons","College of Engineering","Mechanical and Aerospace Engineering","","False","1","24","#0072B2","False",""
"megruen","Margaret Gruen","College of Veterinary Medicine","Clinical Sciences","","False","8","97","#56B4E9","False",""
"mvjoseph","Michael Joseph","College of Agriculture and Life Sciences","Prestage Department of Poultry Science","","False","1","25","#E69F00","False",""
"ktate","Kathryn Stevenson","College of Natural Resources","Parks, Recreation and Tourism Management","","False","4","75","#9B59B6","False",""
"lubkin","Sharon Lubkin","College of Sciences","Mathematics","","False","2","32","#009E73","False",""
"hmhassan","Hosni Hassan","College of Agriculture and Life Sciences","Prestage Department of Poultry Science","","False","5","34","#E69F00","False",""
"kakosenk","Kama Kosenko","College of Humanities and Social Sciences","Communication","","False","2","30","#CC79A7","False",""
"ihusain2","Iqbal Husain","College of Engineering","Electrical and Computer Engineering","","False","22","200","#0072B2","False",""
"rgfranks","Robert Franks","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","6","34","#E69F00","False",""
"xshen5","Xipeng Shen","College of Engineering","Computer Science","","False","7","160","#0072B2","False",""
"syang24","Shu Yang","College of Sciences","Statistics","","False","5","91","#009E73","False",""
"fathi","Yahya Fathi","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","1","25","#0072B2","False",""
"mpairis","Monique Pairis-Garcia","College of Veterinary Medicine","Population Health and Pathobiology","","False","3","78","#56B4E9","False",""
"dasalvi","Deepti Salvi","College of Agriculture and Life Sciences","Food, Bioprocessing, and Nutrition Sciences","","False","2","50","#E69F00","False",""
"kgarcia2","Kevin Garcia","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","5","67","#E69F00","False",""
"jzhan256","Jing Zhang","College of Agriculture and Life Sciences","Horticultural Science","","False","1","28","#E69F00","False",""
"hawest","Harvey West II","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","2","16","#0072B2","False",""
"pferket","Peter Ferket","College of Agriculture and Life Sciences","Prestage Department of Poultry Science","","False","4","80","#E69F00","False",""
"ahross","Ann Ross","College of Sciences","Biological Sciences","","False","7","78","#009E73","False",""
"ekyoungs","Elsa Youngsteadt","College of Agriculture and Life Sciences","Applied Ecology","","False","5","45","#E69F00","False",""
"zqu5","Zhen Qu","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","1","36","#009E73","False",""
"ajbandod","Amay Bandodkar","College of Engineering","Electrical and Computer Engineering","","False","9","83","#0072B2","False",""
"gspowel2","Gareth Powell","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","2","49","#E69F00","False",""
"jccarr","Jon Carr","Poole College of Management","Management, Innovation and Entrepreneurship","","False","4","30","#F0E442","False",""
"mgpapich","Mark Papich","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","14","247","#56B4E9","False",""
"ahk","Hamid Krim","College of Engineering","Electrical and Computer Engineering","","False","12","135","#0072B2","False",""
"memayorg","Maria Mayorga","College of Engineering","Engineering Research","","False","3","85","#0072B2","False",""
"gdcollin","Guy Collins","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","4","25","#E69F00","False",""
"dfarfur","Dima Farfurnik","College of Engineering","Electrical and Computer Engineering","","False","1","24","#0072B2","False",""
"smbelch2","Scott Belcher","College of Sciences","Biological Sciences","","False","1","69","#009E73","False",""
"ajjaeger","Audrey Jaeger","College of Education","Educational Leadership, Policy, and Human Development","","False","4","42","#D55E00","False",""
"menomot","Masataka Enomoto","College of Veterinary Medicine","Clinical Sciences","","False","1","27","#56B4E9","False",""
"tdpark","Travis Park","College of Agriculture and Life Sciences","Agricultural and Human Sciences","","False","1","6","#E69F00","False",""
"hzheng23","Haotian Zheng","College of Agriculture and Life Sciences","Food, Bioprocessing, and Nutrition Sciences","","False","1","39","#E69F00","False",""
"gwlucier","Gregory Lucier","College of Engineering","Civil, Construction and Environmental Engineering","","False","1","29","#0072B2","False",""
"sbshah3","Sanjay Shah","College of Agriculture and Life Sciences","Biological and Agricultural Engineering","","False","5","54","#E69F00","False",""
"kmmurph1","Kathryn Murphy","College of Veterinary Medicine","Clinical Sciences","","False","2","11","#56B4E9","False",""
"rhernan4","Ricardo Hernandez","College of Agriculture and Life Sciences","Horticultural Science","","False","4","41","#E69F00","False",""
"jonr","Jonathan Schultheis","College of Agriculture and Life Sciences","Horticultural Science","","False","5","61","#E69F00","False",""
"rllongla","Richard Longland","College of Sciences","Physics","","False","2","72","#009E73","False",""
"tsmorril","Thayer Morrill","Poole College of Management","Economics","","False","2","24","#F0E442","False",""
"mmkinley","Maya Kinley-Hanlon","College of Sciences","Physics","","False","2","92","#009E73","False",""
"rjanaki","Ram Janakiraman","Poole College of Management","Marketing","","False","2","29","#F0E442","False",""
"assuryaw","Amol Suryawanshi","College of Veterinary Medicine","Population Health and Pathobiology","","False","4","52","#56B4E9","False",""
"alietz","Amanda Lietz","College of Engineering","Nuclear Engineering","","False","1","23","#0072B2","False",""
"claplan","Caroline Laplante","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","1","20","#56B4E9","False",""
"sshasha2","Sara Shashaani","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","1","36","#0072B2","False",""
"flaggne","Florian Laggner","College of Engineering","Nuclear Engineering","","False","14","92","#0072B2","False",""
"xwang97","Xiaoqiu Wang","College of Agriculture and Life Sciences","Animal Science","","False","4","52","#E69F00","False",""
"mroe","R  Michael Roe","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","5","75","#E69F00","False",""
"xli24","Xu Li","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","3","38","#E69F00","False",""
"slchen2","Stefanie Chen","College of Sciences","Biological Sciences","","False","1","21","#009E73","False",""
"cpmorris","Cassie Lilly","College of Sciences","Chemistry","","False","3","13","#009E73","False",""
"macowley","Michael Cowley","College of Sciences","Biological Sciences","","False","1","30","#009E73","False",""
"classen","John Classen","College of Agriculture and Life Sciences","Biological and Agricultural Engineering","","False","5","40","#E69F00","False",""
"dlaylor","David Aylor","College of Sciences","Biological Sciences","","False","1","35","#009E73","False",""
"amlocke2","Anna Locke","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","1","35","#E69F00","False",""
"kzhou22","Kaixiong Zhou","College of Engineering","Electrical and Computer Engineering","","False","1","39","#0072B2","False",""
"smcoster","Stacy DeCoster","College of Humanities and Social Sciences","Sociology and Anthropology","","False","5","29","#CC79A7","False",""
"rychirko","Rada Chirkova","College of Engineering","Computer Science","","False","3","35","#0072B2","False",""
"blkirkma","Bradley Kirkman","Poole College of Management","Management, Innovation and Entrepreneurship","","False","4","76","#F0E442","False",""
"carendt","Carli Arendt","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","4","31","#009E73","False",""
"nmccart","Neil McCarthy","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","2","12","#56B4E9","False",""
"jducoste","Joel Ducoste","College of Engineering","Engineering Research","","False","4","93","#0072B2","False",""
"kanderso","Kenneth Anderson","College of Agriculture and Life Sciences","Prestage Department of Poultry Science","","False","6","107","#E69F00","False",""
"nsingle","Nicola Singletary","College of Agriculture and Life Sciences","Food, Bioprocessing, and Nutrition Sciences","","False","1","6","#E69F00","False",""
"sheber","Steffen Heber","College of Engineering","Computer Science","","False","1","24","#0072B2","False",""
"wjiang8","Wen Jiang","College of Engineering","Nuclear Engineering","","False","4","67","#0072B2","False",""
"ddreisig","Dominic Reisig","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","13","186","#E69F00","False",""
"gabr","Mohammed Gabr","College of Engineering","Civil, Construction and Environmental Engineering","","False","5","124","#0072B2","False",""
"awhitfi","Anna Whitfield","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","12","110","#E69F00","False",""
"mrhyman","Michael Hyman","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","2","34","#E69F00","False",""
"bmmorten","Brina Montoya","College of Engineering","Civil, Construction and Environmental Engineering","","False","4","105","#0072B2","False",""
"csgalik","Christopher Galik","College of Humanities and Social Sciences","Political Science & Public Administration [in the School of Public and International Affairs]","","False","2","42","#CC79A7","False",""
"eaison","Elon Ison","College of Sciences","Chemistry","","False","7","49","#009E73","False",""
"dknazov","David Knazovicky","College of Veterinary Medicine","Clinical Sciences","","False","4","17","#56B4E9","False",""
"mastanko","Michael Stanko","Poole College of Management","Marketing","","False","1","17","#F0E442","False",""
"oargell","Orlando Arguello-Miranda","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","1","21","#E69F00","False",""
"rwhited","Rob Whited","Poole College of Management","Accounting","","False","1","11","#F0E442","False",""
"mmpop","Margareta Thomson","College of Education","Teacher Education and Learning Sciences","","False","2","28","#D55E00","False",""
"krmunana","Karen Munana","College of Veterinary Medicine","Clinical Sciences","","False","7","69","#56B4E9","False",""
"arumyan","Artem Rumyantsev","College of Engineering","Chemical and Biomolecular Engineering","","False","6","45","#0072B2","False",""
"jburk","JoAnn Burkholder","College of Agriculture and Life Sciences","Center for Applied Aquatic Ecology","","False","5","59","#E69F00","False",""
"bmmcconn","Brandon McConnell","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","1","30","#0072B2","False",""
"tghashg","Troy Ghashghaei","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","4","45","#56B4E9","False",""
"sdneuper","Shevaun Neupert","College of Humanities and Social Sciences","Psychology","","False","1","105","#CC79A7","False",""
"vskokov","Vladimir Skokov","College of Sciences","Physics","","False","12","222","#009E73","False",""
"martinjd","James Martin","College of Sciences","Chemistry","","False","4","46","#009E73","False",""
"lvschnab","Lauren Schnabel","College of Veterinary Medicine","Clinical Sciences","","False","3","102","#56B4E9","False",""
"udur","Umut Dur","Poole College of Management","Economics","","False","2","33","#F0E442","False",""
"skrish16","Srinivasan Krishnamurthy","Poole College of Management","Finance","","False","1","10","#F0E442","False",""
"jsbaker4","Justin Baker","College of Natural Resources","Forestry and Environmental Resources","","False","1","84","#9B59B6","False",""
"jpkerns","James Kerns","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","1","47","#E69F00","False",""
"peaveret","Paige Averett","College of Humanities and Social Sciences","Social Work","","False","1","53","#CC79A7","False",""
"mcricker","Matt Ricker","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","3","27","#E69F00","False",""
"mmmanfra","Meghan Manfra","College of Education","Teacher Education and Learning Sciences","","False","1","13","#D55E00","False",""
"xilin","Lin Xi","College of Agriculture and Life Sciences","Animal Science","","False","4","121","#E69F00","False",""
"jastern","Joshua Stern","College of Veterinary Medicine","College of Veterinary Medicine Administration","","False","11","149","#56B4E9","False",""
"jwalgenb","James Walgenbach","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","2","47","#E69F00","False",""
"mlardons","Marcelo Ardon","College of Natural Resources","Forestry and Environmental Resources","","False","4","67","#9B59B6","False",""
"wgao5","Wei Gao","Wilson College of Textiles","Textile Engineering, Chemistry and Science","","False","2","63","#1ABC9C","False",""
"hzhou","Huiyang Zhou","College of Engineering","Electrical and Computer Engineering","","False","7","86","#0072B2","False",""
"sbkulesz","Stephanie Kulesza","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","2","17","#E69F00","False",""
"mddickey","Michael Dickey","College of Engineering","Chemical and Biomolecular Engineering","","False","18","320","#0072B2","False",""
"tjpandol","Tamara Pandolfo","College of Natural Resources","Forestry and Environmental Resources","","False","2","13","#9B59B6","False",""
"fmeille","Flora Meilleur","College of Agriculture and Life Sciences","Molecular and Structural Biochemistry","","False","7","90","#E69F00","False",""
"anveleva","Anka Veleva","College of Engineering","Biomedical Engineering","","False","2","10","#0072B2","False",""
"ardequei","Anderson de Queiroz","College of Engineering","Civil, Construction and Environmental Engineering","","False","5","64","#0072B2","False",""
"dcdorman","David Dorman","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","6","91","#56B4E9","False",""
"wlu4","Wenbin Lu","College of Sciences","Statistics","","False","9","111","#009E73","False",""
"caharms","Craig Harms","College of Veterinary Medicine","Clinical Sciences","","False","11","147","#56B4E9","False",""
"svincent","Steven Vincent","College of Humanities and Social Sciences","History","","False","3","29","#CC79A7","False",""
"fwu","Fen Wu","College of Engineering","Mechanical and Aerospace Engineering","","False","12","137","#0072B2","False",""
"cbaker5","Christa Baker","College of Sciences","Biological Sciences","","False","1","17","#009E73","False",""
"pdsicili","Paul Siciliano","College of Agriculture and Life Sciences","Animal Science","","False","1","42","#E69F00","False",""
"agorny","Adrienne Gorny","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","2","30","#E69F00","False",""
"zsbrown2","Zachary Brown","College of Agriculture and Life Sciences","Agricultural and Resource Economics","","False","5","45","#E69F00","False",""
"mayousse","Mohamed Youssef","College of Agriculture and Life Sciences","Biological and Agricultural Engineering","","False","4","72","#E69F00","False",""
"rpatters","Robert Patterson","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","1","4","#E69F00","False",""
"msolufse","Mette Olufsen","College of Sciences","Mathematics","","False","2","73","#009E73","False",""
"qyxiang","Qiuyun Xiang","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","7","78","#E69F00","False",""
"akrings","Alexander Krings","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","1","27","#E69F00","False",""
"mabolha","Milad Abolhasani","College of Engineering","Chemical and Biomolecular Engineering","","False","2","119","#0072B2","False",""
"tbdimitr","Lina Battestilli","College of Engineering","Computer Science","","False","1","35","#0072B2","False",""
"jcolehu","Jacqueline Cole","College of Engineering","Biomedical Engineering","","False","2","41","#0072B2","False",""
"rclark","Robert Clark","Poole College of Management","Economics","","False","5","85","#F0E442","False",""
"bwkeene","Bruce Keene","College of Veterinary Medicine","Clinical Sciences","","False","6","72","#56B4E9","False",""
"jimielke","Jeffrey Mielke","College of Humanities and Social Sciences","English","","False","1","45","#CC79A7","False",""
"mnguddat","Murthy Guddati","College of Engineering","Civil, Construction and Environmental Engineering","","False","5","76","#0072B2","False",""
"dbmorais","Duarte Morais","College of Natural Resources","Parks, Recreation and Tourism Management","","False","4","43","#9B59B6","False",""
"ejjasels","Edward Jaselskis","College of Engineering","Civil, Construction and Environmental Engineering","","False","3","56","#0072B2","False",""
"mrojasp","Marcela Pierce","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","3","27","#E69F00","False",""
"mhreiski","Michael Reiskind","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","5","76","#E69F00","False",""
"jrbochin","Jason Bochinski","College of Sciences","Physics","","False","1","24","#009E73","False",""
"wahoffma","William Hoffmann","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","3","84","#E69F00","False",""
"gmachad","Gustavo Machado","College of Veterinary Medicine","Population Health and Pathobiology","","False","23","193","#56B4E9","False",""
"ntdinh","Nam Dinh","College of Engineering","Nuclear Engineering","","False","3","81","#0072B2","False",""
"prhess","Paul Hess","College of Veterinary Medicine","Clinical Sciences","","False","1","36","#56B4E9","False",""
"sscmjv","Michael Vepraskas","College of Agriculture and Life Sciences","Crop and Soil Sciences","","False","1","38","#E69F00","False",""
"wditto","William Ditto","College of Sciences","Physics","","False","6","87","#009E73","False",""
"gilligan","John Gilligan","College of Engineering","Nuclear Engineering","","False","1","9","#0072B2","False",""
"iguvenc","Ismail Guvenc","College of Engineering","Electrical and Computer Engineering","","False","8","154","#0072B2","False",""
"knappe","Detlef Knappe","College of Engineering","Civil, Construction and Environmental Engineering","","False","3","99","#0072B2","False",""
"sdfrank","Steven Frank","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","5","72","#E69F00","False",""
"mhpoore","Matt Poore","College of Agriculture and Life Sciences","Animal Science","","False","6","99","#E69F00","False",""
"mtnance","Mark Nance","College of Humanities and Social Sciences","Political Science & Public Administration [in the School of Public and International Affairs]","","False","1","11","#CC79A7","False",""
"fang","Shu-Cherng Fang","College of Engineering","Edward P. Fitts Department of Industrial & Systems Engineering","","False","11","142","#0072B2","False",""
"muth","John Muth","College of Engineering","Electrical and Computer Engineering","","False","3","72","#0072B2","False",""
"rgolub","Robert Golub","College of Sciences","Physics","","False","1","28","#009E73","False",""
"yhe29","Yingchen He","College of Humanities and Social Sciences","Psychology","","False","1","21","#CC79A7","False",""
"zholmes","Zakiya Leggett","College of Natural Resources","Forestry and Environmental Resources","","False","1","38","#9B59B6","False",""
"akhater","Akram Khater","College of Humanities and Social Sciences","Khayrallah Center for Lebanese Diaspora Studies ","","False","4","16","#CC79A7","False",""
"lmquesad","Lina Quesada","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","6","98","#E69F00","False",""
"baran","Mesut Baran","College of Engineering","Electrical and Computer Engineering","","False","5","59","#0072B2","False",""
"kim","Youngsoo Kim","College of Engineering","Civil, Construction and Environmental Engineering","","False","18","187","#0072B2","False",""
"tnaziz","Tarek Aziz","College of Engineering","Civil, Construction and Environmental Engineering","","False","1","16","#0072B2","False",""
"zguo32","Zhishan Guo","College of Engineering","Computer Science","","False","4","127","#0072B2","False",""
"mdamori","Marcelo D'Amorim","College of Engineering","Computer Science","","False","2","55","#0072B2","False",""
"tckraft","Tim Kraft","Poole College of Management","Information Technology, Analytics, & Operations","","False","2","15","#F0E442","False",""
"cdavis24","Catherine Davis","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","2","36","#009E73","False",""
"emzechma","Emily Berglund","College of Engineering","Civil, Construction and Environmental Engineering","","False","7","167","#0072B2","False",""
"sjcarrie","Sarah Carrier","College of Education","Teacher Education and Learning Sciences","","False","3","44","#D55E00","False",""
"amanzon","Anna Manzoni","College of Humanities and Social Sciences","Sociology and Anthropology","","False","3","26","#CC79A7","False",""
"aharris5","Angela Harris","College of Engineering","Civil, Construction and Environmental Engineering","","False","2","41","#0072B2","False",""
"cahintz","Cassie Castorena","College of Engineering","Civil, Construction and Environmental Engineering","","False","8","88","#0072B2","False",""
"dsihi","Debjani Sihi","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","3","48","#E69F00","False",""
"hfell","Harrison Fell","College of Agriculture and Life Sciences","Agricultural and Resource Economics","","False","3","31","#E69F00","False",""
"jing","Naihuan Jing","College of Sciences","Mathematics","","False","20","203","#009E73","False",""
"jwstalli","Jonathan Stallrich","College of Sciences","Statistics","","False","7","41","#009E73","False",""
"kbadler","Kenneth Adler","College of Veterinary Medicine","Molecular Biomedical Sciences","","False","1","49","#56B4E9","False",""
"egnichol","Elizabeth Nichols","College of Natural Resources","Forestry and Environmental Resources","","False","4","34","#9B59B6","False",""
"smvillan","Sara Villani","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","2","17","#E69F00","False",""
"terteme","Tugce Ertem Eray","College of Humanities and Social Sciences","Communication","","False","2","23","#CC79A7","False",""
"clmarian","Christopher Mariani","College of Veterinary Medicine","Clinical Sciences","","False","5","67","#56B4E9","False",""
"aihawari","Ayman Hawari","College of Engineering","Nuclear Engineering","","False","1","64","#0072B2","False",""
"zikry","Mohammed Zikry","College of Engineering","Mechanical and Aerospace Engineering","","False","8","180","#0072B2","False",""
"crcongre","Curtis Congreve","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","4","27","#009E73","False",""
"klhepwor","Kate Hepworth","College of Veterinary Medicine","Clinical Sciences","","False","3","35","#56B4E9","False",""
"rriehn","Robert Riehn","College of Sciences","Physics","","False","4","53","#009E73","False",""
"tjmenzie","Timothy Menzies","College of Engineering","Computer Science","","False","12","172","#0072B2","False",""
"whenck","William Enck","College of Engineering","Computer Science","","False","4","46","#0072B2","False",""
"tyeh","Ting-Feng Yeh","College of Natural Resources","Forest Biomaterials","","False","1","4","#9B59B6","False",""
"rcollaz","Ramon Collazo","College of Engineering","Materials Science and Engineering","","False","17","225","#0072B2","False",""
"jethoma7","John Thomas","College of Sciences","Physics","","False","2","30","#009E73","False",""
"jpknelle","James Kneller","College of Sciences","Physics","","False","3","60","#009E73","False",""
"mliu10","Ming Liu","College of Engineering","Biomedical Engineering","","False","4","44","#0072B2","False",""
"lvbociu","Lorena Bociu","College of Sciences","Mathematics","","False","5","38","#009E73","False",""
"pdswartz","Paul Swartz","College of Agriculture and Life Sciences","Molecular and Structural Biochemistry","","False","2","25","#E69F00","False",""
"mwnolan","Michael Nolan","College of Veterinary Medicine","Clinical Sciences","","False","4","74","#56B4E9","False",""
"wpetry","Will Petry","College of Agriculture and Life Sciences","Plant and Microbial Biology","","False","1","23","#E69F00","False",""
"gkennedy","George Kennedy","College of Agriculture and Life Sciences","Entomology and Plant Pathology","","False","4","89","#E69F00","False",""
"clbird2","Carolyn Bird","College of Agriculture and Life Sciences","Agricultural and Human Sciences","","False","1","6","#E69F00","False",""
"flowers","William Flowers","College of Agriculture and Life Sciences","Animal Science","","False","1","39","#E69F00","False",""
"bourham","Mohamed Bourham","College of Engineering","Nuclear Engineering","","False","9","100","#0072B2","False",""
"yzhan296","Yang Zhang","Wilson College of Textiles","Textile Engineering, Chemistry and Science","","False","7","54","#1ABC9C","False",""
"kwwegman","Karl Wegmann","College of Sciences","Marine, Earth, and Atmospheric Sciences","","False","6","90","#009E73","False",""
"stsynkov","Semyon Tsynkov","College of Sciences","Mathematics","","False","1","86","#009E73","False",""
"sjmcdona","Steve McDonald","College of Humanities and Social Sciences","Sociology and Anthropology","","False","1","41","#CC79A7","False",""
"dxu27","Dongkuan Xu","College of Engineering","Computer Science","","False","1","37","#0072B2","False",""
"yzhou19","Amanda Zhou","College of Sciences","Biological Sciences","","False","1","72","#009E73","False",""
