"source","target","weight","cross_college","papers"
"jhkelley","rllongla","1","False","New constraints on sodium production in globular clusters from the<mml"
"clmarian","krmunana","2","False","Presumed pituitary apoplexy in 26 dogs: Clinical findings, treatments,|Magnetic resonance imaging characteristics of atlanto-axial subluxatio"
"clmarian","mwnolan","1","False","Presumed pituitary apoplexy in 26 dogs: Clinical findings, treatments,"
"clmarian","njolby","2","False","Presumed pituitary apoplexy in 26 dogs: Clinical findings, treatments,|Magnetic resonance imaging characteristics of atlanto-axial subluxatio"
"clmarian","pjearly","2","False","Presumed pituitary apoplexy in 26 dogs: Clinical findings, treatments,|Magnetic resonance imaging characteristics of atlanto-axial subluxatio"
"clmarian","semusuli","1","False","Presumed pituitary apoplexy in 26 dogs: Clinical findings, treatments,"
"krmunana","mwnolan","1","False","Presumed pituitary apoplexy in 26 dogs: Clinical findings, treatments,"
"krmunana","njolby","2","False","Presumed pituitary apoplexy in 26 dogs: Clinical findings, treatments,|Magnetic resonance imaging characteristics of atlanto-axial subluxatio"
"krmunana","pjearly","2","False","Presumed pituitary apoplexy in 26 dogs: Clinical findings, treatments,|Magnetic resonance imaging characteristics of atlanto-axial subluxatio"
"krmunana","semusuli","1","False","Presumed pituitary apoplexy in 26 dogs: Clinical findings, treatments,"
"mwnolan","njolby","1","False","Presumed pituitary apoplexy in 26 dogs: Clinical findings, treatments,"
"mwnolan","pjearly","1","False","Presumed pituitary apoplexy in 26 dogs: Clinical findings, treatments,"
"mwnolan","semusuli","1","False","Presumed pituitary apoplexy in 26 dogs: Clinical findings, treatments,"
"njolby","pjearly","2","False","Presumed pituitary apoplexy in 26 dogs: Clinical findings, treatments,|Magnetic resonance imaging characteristics of atlanto-axial subluxatio"
"njolby","semusuli","1","False","Presumed pituitary apoplexy in 26 dogs: Clinical findings, treatments,"
"pjearly","semusuli","1","False","Presumed pituitary apoplexy in 26 dogs: Clinical findings, treatments,"
"amlocke2","dljorda2","3","False","Changes in the herbicide sensitivity and competitive ability of <i>Abu|Rapid evolution of competitive ability in giant foxtail (<i>Setaria fa|Views of RNAi approaches for weed management in turfgrass systems"
"amlocke2","rleon","3","False","Changes in the herbicide sensitivity and competitive ability of <i>Abu|Rapid evolution of competitive ability in giant foxtail (<i>Setaria fa|Views of RNAi approaches for weed management in turfgrass systems"
"dljorda2","rleon","6","False","Changes in the herbicide sensitivity and competitive ability of <i>Abu|Rapid evolution of competitive ability in giant foxtail (<i>Setaria fa|Evaluation of electrical and mechanical Palmer amaranth (<i>Amaranthus"
"rcollaz","sitar","7","False","Chemical Vapor Deposition of Monolayer MoS<sub>2</sub> on Chemomechani|High conductivity in Ge-doped AlN achieved by a non-equilibrium proces|Anderson transition in compositionally graded p-AlGaN"
"rcollaz","spavlid","4","False","Chemical Vapor Deposition of Monolayer MoS<sub>2</sub> on Chemomechani|Demonstration of near-ideal Schottky contacts to Si-doped AlN|Analysis of Vertical GaN JBS and p-n Diodes by Mg Ion Implantation and"
"sitar","spavlid","4","False","Chemical Vapor Deposition of Monolayer MoS<sub>2</sub> on Chemomechani|Demonstration of near-ideal Schottky contacts to Si-doped AlN|Analysis of Vertical GaN JBS and p-n Diodes by Mg Ion Implantation and"
"iguvenc","oozdemi","8","False","Impact of 3-D Antenna Radiation Pattern in UAV Air-to-Ground Path Loss|Spectrum Activity Monitoring and Analysis for Sub-6 GHz Bands Using a |AERIQ: SDR-Based LTE I/Q Measurement and Analysis Framework for Air-to"
"emmeyer","hchen57","1","False","The Absence of Malvidin-3-Glucoside in Petiole Tissue Predicts Rare Re"
"emmeyer","pmperkin","1","False","The Absence of Malvidin-3-Glucoside in Petiole Tissue Predicts Rare Re"
"hchen57","pmperkin","1","False","The Absence of Malvidin-3-Glucoside in Petiole Tissue Predicts Rare Re"
"dxlascel","eghohmei","1","True","Development and validation of a sleep questionnaire, SNoRE 3.0, to eva"
"dxlascel","njolby","2","False","Development and validation of a sleep questionnaire, SNoRE 3.0, to eva|Activity patterns are associated with fractional lifespan, memory, and"
"eghohmei","megruen","1","True","Development and validation of a sleep questionnaire, SNoRE 3.0, to eva"
"eghohmei","njolby","1","True","Development and validation of a sleep questionnaire, SNoRE 3.0, to eva"
"megruen","njolby","8","False","Development and validation of a sleep questionnaire, SNoRE 3.0, to eva|Activity patterns are associated with fractional lifespan, memory, and|A novel task of canine olfaction for use in adult and senior pet dogs"
"hwu15","mmuller2","1","False","Lung nodule biopsy guided using a 30 MHz ultrasound transducer: in vit"
"hwu15","xjiang5","8","False","Lung nodule biopsy guided using a 30 MHz ultrasound transducer: in vit|Intravascular Sono-Ablation for In-Stent Restenosis Relief: Transducer|Flexible Ultrasonic Transducers for Wearable Biomedical Applications: "
"mmuller2","xjiang5","1","False","Lung nodule biopsy guided using a 30 MHz ultrasound transducer: in vit"
"mbgoshe","mrhyman","1","False","Abstract 1847: Identifying the enzyme responsible for initiating aerob"
"jhu3","lgtateos","1","True","Classification of tree forms in aerial LiDAR point clouds using CNN fo"
"chwang2","jfeng2","1","True","Using <scp>3D</scp> virtual fitting room stimuli to enhance older adul"
"jmgluck","xfang3","1","False","Development of a Pneumatic-Driven Fiber-Shaped Robot Scaffold for Use "
"cwong9","dzbaron","2","False","Thermal Estimation for 3D-ICs Through Generative Networks|Group Testing With Side Information via Generalized Approximate Messag"
"cwong9","paulf","1","False","Thermal Estimation for 3D-ICs Through Generative Networks"
"cwong9","twu19","1","False","Thermal Estimation for 3D-ICs Through Generative Networks"
"dzbaron","paulf","1","False","Thermal Estimation for 3D-ICs Through Generative Networks"
"dzbaron","twu19","1","False","Thermal Estimation for 3D-ICs Through Generative Networks"
"paulf","twu19","1","False","Thermal Estimation for 3D-ICs Through Generative Networks"
"dxie","jodle","1","False","PSIV-30 Exploring the Prebiotic Activities of Proanthocyanidins on a P"
"dxie","xilin","1","False","PSIV-30 Exploring the Prebiotic Activities of Proanthocyanidins on a P"
"jodle","xilin","5","False","PSIV-30 Exploring the Prebiotic Activities of Proanthocyanidins on a P|Intestinal Carnitine Status and Fatty Acid Oxidation in Response to Cl|MicroRNA and mRNA sequencing analyses reveal key hepatic metabolic and"
"lvschnab","mbfisher","2","True","Preclinical tendon and ligament models: Beyond the 3Rs (replacement, r|Neo-natal castration leads to subtle differences in porcine anterior c"
"aecarso2","dazaharo","1","False","Heparin Affinity-Based IL-4 Delivery to Modulate Macrophage Phenotype "
"aecarso2","jmgluck","1","True","Heparin Affinity-Based IL-4 Delivery to Modulate Macrophage Phenotype "
"aecarso2","mwking2","1","True","Heparin Affinity-Based IL-4 Delivery to Modulate Macrophage Phenotype "
"dazaharo","jmgluck","1","True","Heparin Affinity-Based IL-4 Delivery to Modulate Macrophage Phenotype "
"dazaharo","mwking2","1","True","Heparin Affinity-Based IL-4 Delivery to Modulate Macrophage Phenotype "
"jmgluck","mwking2","2","False","Heparin Affinity-Based IL-4 Delivery to Modulate Macrophage Phenotype |A textile-reinforced composite vascular graft that modulates macrophag"
"haedward","kemckee","1","False","Critical Competencies of 4-H Camp Staff for Achieving High Performance"
"haedward","ksjayara","1","False","Critical Competencies of 4-H Camp Staff for Achieving High Performance"
"kemckee","ksjayara","1","False","Critical Competencies of 4-H Camp Staff for Achieving High Performance"
"alstiele","camckinn","3","False","45: Comparison of the Effects of Normothermic Machine Perfusion and Co|Comparison of the effects of normothermic machine perfusion and cold s|Changes in equine intestinal stem/progenitor cell number at resection "
"alstiele","lmgonza4","4","False","45: Comparison of the Effects of Normothermic Machine Perfusion and Co|Comparison of the effects of normothermic machine perfusion and cold s|Changes in equine intestinal stem/progenitor cell number at resection "
"camckinn","lmgonza4","4","False","45: Comparison of the Effects of Normothermic Machine Perfusion and Co|Comparison of the effects of normothermic machine perfusion and cold s|Biomarkers of Intestinal Injury in Colic"
"awhitfi","drotenb","6","False","Multigenic Hairpin Transgenes in Tomato Confer Resistance to Multiple |First Report of Resistance-Breaking Variants of Tomato Spotted Wilt Vi|Abaxial leaf surface-mounted multimodal wearable sensor for continuous"
"iguvenc","mlsichit","7","False","Spectrum Activity Monitoring and Analysis for Sub-6 GHz Bands Using a |AERIQ: SDR-Based LTE I/Q Measurement and Analysis Framework for Air-to|Demonstration of Joint SDR/UAV Experiment Development in AERPAW"
"iguvenc","rdutta","4","False","Spectrum Activity Monitoring and Analysis for Sub-6 GHz Bands Using a |AERIQ: SDR-Based LTE I/Q Measurement and Analysis Framework for Air-to|Demonstration of Joint SDR/UAV Experiment Development in AERPAW"
"mlsichit","oozdemi","6","False","Spectrum Activity Monitoring and Analysis for Sub-6 GHz Bands Using a |AERIQ: SDR-Based LTE I/Q Measurement and Analysis Framework for Air-to|Demonstration of Joint SDR/UAV Experiment Development in AERPAW"
"mlsichit","rdutta","4","False","Spectrum Activity Monitoring and Analysis for Sub-6 GHz Bands Using a |AERIQ: SDR-Based LTE I/Q Measurement and Analysis Framework for Air-to|Demonstration of Joint SDR/UAV Experiment Development in AERPAW"
"oozdemi","rdutta","4","False","Spectrum Activity Monitoring and Analysis for Sub-6 GHz Bands Using a |AERIQ: SDR-Based LTE I/Q Measurement and Analysis Framework for Air-to|Demonstration of Joint SDR/UAV Experiment Development in AERPAW"
"gdcollin","kledmist","1","False","Reevaluation of the degree day base 60°F concept in US cotton (<i>Goss"
"alkwansa","ygyingli","6","False","Insights into substrate coordination and glycosyl transfer of poplar c|DFT-Based Calculation of Molecular Hyperpolarizability and SFG Intensi|Effect of solvent on the emulsion and morphology of polyfluorene films"
"hall","nccrook","3","False","Design of 8-mer peptides that block Clostridioides difficile toxin A i|Design of 8-mer Peptides that Block Clostridioides difficile Toxin A i|An integrated chemical engineering approach to understanding microplas"
"hall","smenega","1","False","Design of 8-mer peptides that block Clostridioides difficile toxin A i"
"nccrook","smenega","3","False","Design of 8-mer peptides that block Clostridioides difficile toxin A i|Cellulose Acetate-Stabilized Pickering Emulsions: Preparation, Rheolog|Breakdown of <scp>polyethylene therepthalate</scp> microplastics under"
"cxu24","jfpatric","1","False","Polymer-derived SiOC reinforced with core–shell nanophase structure of"
"jastern","yueda","3","False","Hypertrophic cardiomyopathy in purpose-bred cats with the A31P mutatio|The Role of Personalized Medicine in Companion Animal Cardiology|Sex‐specific differences and predictors of echocardiographic measures "
"awhitfi","qwei3","1","True","Abaxial leaf surface-mounted multimodal wearable sensor for continuous"
"awhitfi","yzhu7","1","True","Abaxial leaf surface-mounted multimodal wearable sensor for continuous"
"drotenb","qwei3","1","True","Abaxial leaf surface-mounted multimodal wearable sensor for continuous"
"drotenb","yzhu7","1","True","Abaxial leaf surface-mounted multimodal wearable sensor for continuous"
"qwei3","yzhu7","1","False","Abaxial leaf surface-mounted multimodal wearable sensor for continuous"
"bgwalan","ekautz","2","False","Impact of environmental oxygen on nanoparticle formation and agglomera|Investigating zirconium alloy corrosion with advanced experimental tec"
"amlynch3","kaharrel","1","False","Case report: Laryngospasm following ethanol ablation of a parathyroid "
"amlynch3","yueda","2","False","Case report: Laryngospasm following ethanol ablation of a parathyroid |Evaluation of thrombin generation in dogs administered clopidogrel"
"kaharrel","yueda","1","False","Case report: Laryngospasm following ethanol ablation of a parathyroid "
"jcmichno","reronque","2","False","Spanish in the Southeast: What a Swarm of Variables Can Tell Us about |Perceptions of inclusive language in the Spanish of the Southeast: dat"
"bgreaves","lawilli3","2","False","What Challenges Do Developers Face About Checked-in Secrets in Softwar|SecretBench: A Dataset of Software Secrets"
"celeprev","mrblanch","1","True","Educator beliefs and organizational constraints: Factors that influenc"
"lalucia","lpal","7","False","Surface Mechanical Properties and Topological Characteristics of Therm|Polymer upcycling of municipal solid cellulosic waste by tandem mechan|Computational and experimental insights into the molecular architectur"
"lalucia","spontak","1","True","Surface Mechanical Properties and Topological Characteristics of Therm"
"lpal","spontak","1","True","Surface Mechanical Properties and Topological Characteristics of Therm"
"pdumbach","srporter","2","False","Understanding Themes in Postsecondary Research Using Topic Modeling an|Effects of the Pandemic on Faculty at Public Research Universities"
"glmille3","wshi3","2","False","Abundance, diversity, and composition of root-associated microbial com|Water deficits shape the microbiome of Bermudagrass roots to be Actino"
"bmmorten","gabr","4","False","Local scour around bridge abutments: Assessment of accuracy and conser|Various Bacterial Attachment Functions and Modeling of Biomass Distrib|Elucidating factors governing MICP biogeochemical processes at macro-s"
"jmdole","jwduggin","2","True","Academic Prolfes of Students in a College of Agriculture|Uneven Paths: Agricultural Pathways that Lead Students to Enroll"
"leplatt","tadrake","1","False","Isolated or Integrated? Tracing the Principal Mentor–Intern Relationsh"
"fncastel","mabolha","2","True","Smart Dope: A Self‐Driving Fluidic Lab for Accelerated Development of |AlphaFlow: autonomous discovery and optimization of multi-step chemist"
"fgarcia4","jjohns24","3","False","Accelerating China’s power sector decarbonization can save lives: inte|The Health and Climate Benefits of Economic Dispatch in China?s Power |The Health and Climate Benefits of Economic Dispatch in China’s Power "
"dxu27","wwen2","1","False","Neurogenesis Dynamics-inspired Spiking Neural Network Training Acceler"
"aamassi","dsun4","2","True","Sustainable materials acceleration platform reveals stable and efficie|Hybrid magnonics in hybrid perovskite antiferromagnets"
"aamassi","kgundog","1","True","Sustainable materials acceleration platform reveals stable and efficie"
"aamassi","mabolha","1","False","Sustainable materials acceleration platform reveals stable and efficie"
"dsun4","kgundog","1","False","Sustainable materials acceleration platform reveals stable and efficie"
"dsun4","mabolha","1","True","Sustainable materials acceleration platform reveals stable and efficie"
"kgundog","mabolha","1","True","Sustainable materials acceleration platform reveals stable and efficie"
"cubbage","mebaldw2","1","True","Estimating landowners’ willingness to accept payments for nature-based"
"cubbage","mlupek","1","False","Estimating landowners’ willingness to accept payments for nature-based"
"mebaldw2","mlupek","1","True","Estimating landowners’ willingness to accept payments for nature-based"
"aaysu","ajawad","1","False","SS-AXI: Secure and Safe Access Control Mechanism for Multi-Tenant Clou"
"agfikes","mcsrougi","1","True","Design and Implementation of an Accessible and Open-Sourced <i>In Sili"
"lcolpog","owduckwo","1","False","Evidence for the accumulation of toxic metal(loid)s in agricultural so"
"gsseiler","njolby","1","False","MRI features can help to confirm a diagnosis of progressive myelomalac"
"jkward2","jonr","2","False","Using Partial Budgeting Analyses to Analyze Profitability of Commercia|High-density Planting and a Smaller Row Width Increased Yield and Decr"
"jkward2","mjknuth","2","False","Using Partial Budgeting Analyses to Analyze Profitability of Commercia|High-density Planting and a Smaller Row Width Increased Yield and Decr"
"jonr","mjknuth","2","False","Using Partial Budgeting Analyses to Analyze Profitability of Commercia|High-density Planting and a Smaller Row Width Increased Yield and Decr"
"khan","nccrook","1","False","Cellulose Acetate-Stabilized Pickering Emulsions: Preparation, Rheolog"
"khan","smenega","2","False","Cellulose Acetate-Stabilized Pickering Emulsions: Preparation, Rheolog|Vapor phase synthesis of metal–organic frameworks on a nanofibrous aer"
"fbreid","lmkleman","2","False","IngredientDB: A GUI-based Matlab database program for estimating the p|Modeling the formulation pH of elderberry syrup with multiple weak aci"
"eooviedo","mvjoseph","3","False","Standardized ileal amino acid digestibility of high-oleic full-fat soy|Influence of extruded soybean meal with varying fat and oleic acid con|Current Agronomic Practices, Harvest & Post-Harvest Processing of Soyb"
"eooviedo","otfoye","1","False","Influence of extruded soybean meal with varying fat and oleic acid con"
"mvjoseph","otfoye","2","False","Influence of extruded soybean meal with varying fat and oleic acid con|Effects of full-fat high-oleic soybean meal in layer diets on nutrient"
"cmtherio","rbarran","1","True","Bile salt hydrolases shape the bile acid landscape and restrict Clostr"
"chsiao2","khan","1","False","Interacting collagen and tannic acid Particles: Uncovering pH-dependen"
"erthomas","jimielke","1","False","Acoustic correlates of aspirated consonants in Maranao"
"jaforre3","tdwalke2","1","False","Determining the effectiveness of using acoustic velocity as an indirec"
"kjpeters","pdbradfo","1","True","Laser Doppler vibrometry measurements of acoustic attenuation in optic"
"dcmuddim","swkullma","2","False","Maximized Spatial Information and Minimized Acquisition Time of Top-Ha|Comparative analysis of sucrose-embedding for whole-body zebrafish MSI"
"ktate","lrlarson","2","False","Evaluating impacts of R3 workshops for first‐time hunters at universit|Collaborative capacity-building for collective evaluation: a case stud"
"ktate","mnpeters","2","False","Evaluating impacts of R3 workshops for first‐time hunters at universit|How a marine debris environmental education program plays to strengths"
"lrlarson","mnpeters","1","False","Evaluating impacts of R3 workshops for first‐time hunters at universit"
"jkpacifi","moorman","5","False","Survival and cause‐specific mortality of male wild turkeys across the |Conservation motivations and willingness to pay for wildlife managemen|Robust assessment of associations between weather and eastern wild tur"
"mchi","tmbarnes","8","False","Leveraging Deep Reinforcement Learning for Metacognitive Interventions|How and When: The Impact of Metacognitive Knowledge Instruction and Mo|XAI to Increase the Effectiveness of an Intelligent Pedagogical Agent"
"bwtaylo3","reirwin","1","False","Nature's chefs: Uniting the hidden diversity of food making and prepar"
"bwtaylo3","srhopkin","1","False","Nature's chefs: Uniting the hidden diversity of food making and prepar"
"reirwin","srhopkin","1","False","Nature's chefs: Uniting the hidden diversity of food making and prepar"
"cbcoope3","kbusch","1","True","Facilitator organizations enhance learning and action through citizen "
"dsun4","jliu38","2","True","Chiral-phonon-activated spin Seebeck effect|Thickness‐Dependent Thermal Conductivity and Phonon Mean Free Path Dis"
"bwbeeler","knivanov","1","False","Development of an efficient and improved core thermal-hydraulics predi"
"bwbeeler","mnavramo","1","False","Development of an efficient and improved core thermal-hydraulics predi"
"knivanov","mnavramo","4","False","Development of an efficient and improved core thermal-hydraulics predi|Fuel performance uncertainty quantification and sensitivity analysis i|Preservation of kinetics parameters generated by Monte Carlo calculati"
"aclark","dpkelly","1","False","Facilitative Teaching Utilizing Active Learning Modules in Engineering"
"macowley","ytsuji","1","False","LncRNA Tuna is activated in cadmium-induced placental insufficiency an"
"dasalvi","shall5","1","False","Antimicrobial Effects of Plasma-Activated Simulated Seawater (PASW) on"
"ihusain2","wyu2","2","False","Sequence Prediction for SiC MOSFET Active Gate Driving With a Recurren|Medium Voltage Solid State Transformer for Extreme Fast Charging Appli"
"dbrown","mbgoshe","1","False","Tizoxanide Antiviral Activity on Dengue Virus Replication"
"nsharm23","xjiang5","3","False","Development of a Wearable Ultrasound Transducer for Sensing Muscle Act|Flexible Ultrasonic Transducers for Wearable Biomedical Applications: |Towards ultrasound imaging-based closed-loop peripheral nerve stimulat"
"mrblanch","richardv","3","True","Using Activity Theory to understand the interactions of a university i|Fluffy, Fluffier, and Fluffiest: Creating and Testing Biodegradable St|Observing Microplastics in the Environment through Citizen-Science-Ins"
"alwelch","atbliksl","4","False","Hypoxia Primes Human ISCs for Interleukin-Dependent Rescue of Stem Cel|Enteric glial cell network function is required for epithelial barrier|257 Effects of Prebiotic Galactooligosaccharide (GOS) on Hindgut Micro"
"bernholc","wlu2","2","False","Electro-thermal actuation in percolative ferroelectric polymer nanocom|Interfacial origin of dielectric constant enhancement in high-temperat"
"jyin8","yzhu7","1","False","Caterpillar-inspired soft crawling robot with distributed programmable"
"dxlascel","mwnolan","1","False","Acute radiotherapy-associated oral pain may promote tumor growth at di"
"dxlascel","skmishra","1","False","Acute radiotherapy-associated oral pain may promote tumor growth at di"
"dxlascel","ylai7","1","False","Acute radiotherapy-associated oral pain may promote tumor growth at di"
"mwnolan","skmishra","1","False","Acute radiotherapy-associated oral pain may promote tumor growth at di"
"mwnolan","ylai7","1","False","Acute radiotherapy-associated oral pain may promote tumor growth at di"
"skmishra","ylai7","1","False","Acute radiotherapy-associated oral pain may promote tumor growth at di"
"agrinba","tghashg","3","True","Deep learning-based adaptive optics for light sheet fluorescence micro|COMBINe enables automated detection and classification of neurons and |Bulk and mosaic deletions of Egfr reveal regionally defined gliogenesi"
"hmitaso","jvukoma","2","True","Spatially interactive modeling of land change identifies location-spec|An open-source platform for geospatial participatory modeling in the c"
"hmitaso","rkmeente","3","True","Spatially interactive modeling of land change identifies location-spec|Point Density Variations in Airborne Lidar Point Clouds|An open-source platform for geospatial participatory modeling in the c"
"jvukoma","rkmeente","3","False","Spatially interactive modeling of land change identifies location-spec|Viewscape change highlights shifting drivers of exurban development ov|An open-source platform for geospatial participatory modeling in the c"
